Empty Label Element div[1],//html/body/div/div[1]
Empty Label Element div[1],//html/body/div/div[1]/div[1]
Label Element a,//html/body/div/div[1]/div[1]/a
alt: logo,//html/body/div/div[1]/div[1]/a/img
Empty Label Element div[2],//html/body/div/div[1]/div[2]
Empty Label Element div[1],//html/body/div/div[1]/div[2]/div[1]
Empty Label Element ul,//html/body/div/div[1]/div[2]/div[1]/ul
Label Element li[1],//html/body/div/div[1]/div[2]/div[1]/ul/li[1]
Degalø kainos,//html/body/div/div[1]/div[2]/div[1]/ul/li[1]/a
Label Element li[2],//html/body/div/div[1]/div[2]/div[1]/ul/li[2]
Statistika,//html/body/div/div[1]/div[2]/div[1]/ul/li[2]/a
Label Element li[3],//html/body/div/div[1]/div[2]/div[1]/ul/li[3]
Straipsniai,//html/body/div/div[1]/div[2]/div[1]/ul/li[3]/a
Label Element li[4],//html/body/div/div[1]/div[2]/div[1]/ul/li[4]
Apie mus,//html/body/div/div[1]/div[2]/div[1]/ul/li[4]/a
Label Element li[5],//html/body/div/div[1]/div[2]/div[1]/ul/li[5]
Bendradarbiavimas,//html/body/div/div[1]/div[2]/div[1]/ul/li[5]/a
Empty Label Element div[2],//html/body/div/div[1]/div[2]/div[2]
Label Element div[1],//html/body/div/div[1]/div[2]/div[2]/div[1]
Empty Label Element ul,//html/body/div/div[1]/div[2]/div[2]/ul
Label Element li[1],//html/body/div/div[1]/div[2]/div[2]/ul/li[1]
Degalø kainos Lietuvoje,//html/body/div/div[1]/div[2]/div[2]/ul/li[1]/a
Label Element li[2],//html/body/div/div[1]/div[2]/div[2]/ul/li[2]
 | Maþiausios kainos Lietuvoje,//html/body/div/div[1]/div[2]/div[2]/ul/li[2]/a
Label Element li[3],//html/body/div/div[1]/div[2]/div[2]/ul/li[3]
 | Degalø kainos Europoje,//html/body/div/div[1]/div[2]/div[2]/ul/li[3]/a
Label Element li[4],//html/body/div/div[1]/div[2]/div[2]/ul/li[4]
 | Mano degalinës,//html/body/div/div[1]/div[2]/div[2]/ul/li[4]/a
Label Element div[2],//html/body/div/div[1]/div[2]/div[2]/div[2]
Label Element div[3],//html/body/div/div[1]/div[2]/div[2]/div[3]
Label Element div[3],//html/body/div/div[1]/div[3]
Empty Label Element div[2],//html/body/div/div[2]
Empty Label Element div[1],//html/body/div/div[2]/div[1]
Empty Label Element div[1],//html/body/div/div[2]/div[1]/div[1]
Empty Label Element div[2],//html/body/div/div[2]/div[1]/div[2]
Label Element iframe,//html/body/div/div[2]/div[1]/div[2]/iframe
Label Element div[3],//html/body/div/div[2]/div[1]/div[3]
Empty Label Element div[4],//html/body/div/div[2]/div[1]/div[4]
Empty Label Element div[1],//html/body/div/div[2]/div[1]/div[4]/div[1]
Reklama,//html/body/div/div[2]/div[1]/div[4]/div[1]/h2
Empty Label Element div[2],//html/body/div/div[2]/div[1]/div[4]/div[2]
Label Element div[3],//html/body/div/div[2]/div[1]/div[4]/div[3]
Empty Label Element div[5],//html/body/div/div[2]/div[1]/div[5]
Empty Label Element div[1],//html/body/div/div[2]/div[1]/div[5]/div[1]
Draugai,//html/body/div/div[2]/div[1]/div[5]/div[1]/h2
Empty Label Element div[2],//html/body/div/div[2]/div[1]/div[5]/div[2]
Empty Label Element ul,//html/body/div/div[2]/div[1]/div[5]/div[2]/ul
Empty Label Element li,//html/body/div/div[2]/div[1]/div[5]/div[2]/ul/li
Butanas – prekës dujoms,//html/body/div/div[2]/div[1]/div[5]/div[2]/ul/li/a
Label Element div[3],//html/body/div/div[2]/div[1]/div[5]/div[3]
Empty Label Element div[2],//html/body/div/div[2]/div[2]
Label Element div,//html/body/div/div[2]/div[2]/div
Empty Label Element form,//html/body/div/div[2]/div[2]/div/form
Label Element input,//html/body/div/div[2]/div[2]/div/form/input
Label Element br,//html/body/div/div[2]/div[2]/div/form/br
Empty Label Element div,//html/body/div/div[2]/div[2]/div/form/div
Kuro kainos degalinëse,//html/body/div/div[2]/div[2]/div/form/div/h1
Empty Label Element div[1],//html/body/div/div[2]/div[2]/div/form/div/div[1]
Empty Label Element div,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div
Table,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table
Empty Label Element tr[1],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]
Miestas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]/td[1]
Degaliniø tinklas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]/td[2]
Data,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]/td[3]
Adresas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]/td[4]
Label Element td[5],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[1]/td[5]
Empty Label Element tr[2],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]
Empty Label Element td[1],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]
Label Element select,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select
-Visi miestai-,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[1]
Vilnius,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[2]
Kaunas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[3]
Klaipëda,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[4]
Ðiauliai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[5]
Panevëþys,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[6]
Akmenë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[7]
Alytus,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[8]
Anykðèiai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[9]
Birþai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[10]
Druskininkai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[11]
Elektrënai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[12]
Gargþdai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[13]
Grigiðkës,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[14]
Ignalina,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[15]
Jieznas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[16]
Jonava,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[17]
Joniðkis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[18]
Jurbarkas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[19]
Kaiðiadorys,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[20]
Kalvarija,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[21]
Kazlø Rûda,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[22]
Këdainiai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[23]
Kelmë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[24]
Kretinga,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[25]
Kretingalë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[26]
Kryþkalnis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[27]
Kurðënai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[28]
Kybartai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[29]
Lazdijai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[30]
Leipalingis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[31]
Marijampolë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[32]
Maþeikiai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[33]
Pabradë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[34]
Pakruojis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[35]
Palanga,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[36]
Pasvalys,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[37]
Plungë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[38]
Priekulë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[39]
Prienai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[40]
Radviliðkis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[41]
Raseiniai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[42]
Rokiðkis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[43]
Ðakiai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[44]
Ðalèininkai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[45]
Ðeduva,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[46]
Ðilalë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[47]
Ðilutë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[48]
Skuodas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[49]
Tauragë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[50]
Telðiai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[51]
Trakai,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[52]
Ukmergë,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[53]
Utena,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[54]
Varëna,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[55]
Vievis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[56]
Vilkaviðkis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[57]
Visaginas,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[58]
Zapyðkis,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[1]/select/option[59]
Empty Label Element td[2],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]
Label Element select,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select
Visos degalinës,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[1]
Saurida (27),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[2]
Jozita (11),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[3]
Statoil (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[4]
Lukoil (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[5]
Ventus (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[6]
Orlen (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[7]
Vakoil (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[8]
Alauða (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[9]
Sensus  (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[10]
Regusa (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[11]
Apoil (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[12]
Egas (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[13]
Kvistija (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[14]
Ecoil (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[15]
Rotada (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[16]
Videra (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[17]
Skirnuva (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[18]
Neste (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[19]
Cauda (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[20]
Milda (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[21]
Baltic Petroleum (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[22]
Luktarna (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[23]
Takuras (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[24]
Emsi (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[25]
Metano dujø sistemos (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[26]
Grifskana (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[27]
3-4 (0),//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[2]/select/option[28]
Empty Label Element td[3],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[3]
Label Element input,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[3]/input
Empty Label Element td[4],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[4]
Label Element input,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[4]/input
Empty Label Element td[5],//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[5]
Label Element input,//html/body/div/div[2]/div[2]/div/form/div/div[1]/div/table/tr[2]/td[5]/input
Empty Label Element div[2],//html/body/div/div[2]/div[2]/div/form/div/div[2]
Label Element div[1],//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]
Label Element ul,//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul
Label Element li[1],//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[1]
1,//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[1]/a
Label Element li[2],//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[2]
2,//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[2]/a
Label Element li[3],//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[3]
Kitas,//html/body/div/div[2]/div[2]/div/form/div/div[2]/div[1]/ul/li[3]/a
Table,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table
Empty Label Element tr[1],//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]
Operatorius,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[1]
Miestas,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[2]
Adresas,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[3]
A98,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[4]
A95,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[5]
D,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[6]
Dþ,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[7]
E85,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[8]
Dujos,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[9]
Paþymëti,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[1]/td[10]
Label Element tr[2],//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]
Label Element td[1],//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[1]
Jozita,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[1]/a
Label Element td[2],//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[2]
Ðilutë,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[2]/a
Label Element td[3],//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[3]
Traksëdþiai,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[3]/a
1.680,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[4]
1.680,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[5]
1.660,//html/body/div/div[2]/div[2]/div/form/div/div[2]/table/tr[2]/td[6]
